mass,ctau,acc_lxybin1_ptbin1_isobin1,nevt_lxybin1_ptbin1_isobin1,acc_lxybin1_ptbin1_isobin2,nevt_lxybin1_ptbin1_isobin2,acc_lxybin1_ptbin1_isobin3,nevt_lxybin1_ptbin1_isobin3,acc_lxybin1_ptbin2_isobin1,nevt_lxybin1_ptbin2_isobin1,acc_lxybin1_ptbin2_isobin2,nevt_lxybin1_ptbin2_isobin2,acc_lxybin1_ptbin2_isobin3,nevt_lxybin1_ptbin2_isobin3,acc_lxybin2_ptbin1_isobin1,nevt_lxybin2_ptbin1_isobin1,acc_lxybin2_ptbin1_isobin2,nevt_lxybin2_ptbin1_isobin2,acc_lxybin2_ptbin1_isobin3,nevt_lxybin2_ptbin1_isobin3,acc_lxybin2_ptbin2_isobin1,nevt_lxybin2_ptbin2_isobin1,acc_lxybin2_ptbin2_isobin2,nevt_lxybin2_ptbin2_isobin2,acc_lxybin2_ptbin2_isobin3,nevt_lxybin2_ptbin2_isobin3,acc_lxybin3_ptbin1_isobin1,nevt_lxybin3_ptbin1_isobin1,acc_lxybin3_ptbin1_isobin2,nevt_lxybin3_ptbin1_isobin2,acc_lxybin3_ptbin1_isobin3,nevt_lxybin3_ptbin1_isobin3,acc_lxybin3_ptbin2_isobin1,nevt_lxybin3_ptbin2_isobin1,acc_lxybin3_ptbin2_isobin2,nevt_lxybin3_ptbin2_isobin2,acc_lxybin3_ptbin2_isobin3,nevt_lxybin3_ptbin2_isobin3,acc_lxybin4_ptbin1_isobin1,nevt_lxybin4_ptbin1_isobin1,acc_lxybin4_ptbin1_isobin2,nevt_lxybin4_ptbin1_isobin2,acc_lxybin4_ptbin1_isobin3,nevt_lxybin4_ptbin1_isobin3,acc_lxybin4_ptbin2_isobin1,nevt_lxybin4_ptbin2_isobin1,acc_lxybin4_ptbin2_isobin2,nevt_lxybin4_ptbin2_isobin2,acc_lxybin4_ptbin2_isobin3,nevt_lxybin4_ptbin2_isobin3,acc_lxybin5_ptbin1_isobin1,nevt_lxybin5_ptbin1_isobin1,acc_lxybin5_ptbin1_isobin2,nevt_lxybin5_ptbin1_isobin2,acc_lxybin5_ptbin1_isobin3,nevt_lxybin5_ptbin1_isobin3,acc_lxybin5_ptbin2_isobin1,nevt_lxybin5_ptbin2_isobin1,acc_lxybin5_ptbin2_isobin2,nevt_lxybin5_ptbin2_isobin2,acc_lxybin5_ptbin2_isobin3,nevt_lxybin5_ptbin2_isobin3,acc_lxybin6_ptbin1_isobin1,nevt_lxybin6_ptbin1_isobin1,acc_lxybin6_ptbin1_isobin2,nevt_lxybin6_ptbin1_isobin2,acc_lxybin6_ptbin1_isobin3,nevt_lxybin6_ptbin1_isobin3,acc_lxybin6_ptbin2_isobin1,nevt_lxybin6_ptbin2_isobin1,acc_lxybin6_ptbin2_isobin2,nevt_lxybin6_ptbin2_isobin2,acc_lxybin6_ptbin2_isobin3,nevt_lxybin6_ptbin2_isobin3
0.75,65.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.746583818663876e-05,7,0.0,0,8.089211387914021e-06,1,0.0,0,0.0,0,0.0,0,0.00010152833863567334,13,2.3415117923622576e-05,3,3.127860210779918e-05,4,0.0,0,0.0,0,7.835677417119558e-06,1,4.670591650989276e-05,6,1.556266854764216e-05,2,7.797681957455065e-06,1,0.0,0,0.0,0,0.0,0,0.00016206911426829338,19,1.5338155732825278e-05,2,0.0,0,7.82447886425188e-06,1,0.0,0,0.0,0,0.0001521289824198701,20,0.0,0,7.755525313499466e-06,1,0.0,0,0.0,0,0.0,0
0.75,70.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3389284933328e-05,7,0.0,0,7.513331117742891e-06,1,0.0,0,0.0,0,0.0,0,9.438922679005948e-05,13,2.1771398996471058e-05,3,2.907177438613652e-05,4,0.0,0,0.0,0,7.279798954236523e-06,1,4.345076009580709e-05,6,1.4479171882540053e-05,2,7.251689046486533e-06,1,0.0,0,0.0,0,0.0,0,0.00015103838690585006,19,1.4312663639270766e-05,2,0.0,0,7.271517369643123e-06,1,0.0,0,0.0,0,0.00014219485007881564,20,0.0,0,7.220467989978228e-06,1,0.0,0,0.0,0,0.0,0
0.75,75.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.985278473780957e-05,7,0.0,0,7.01399569868906e-06,1,0.0,0,0.0,0,0.0,0,8.818803468328164e-05,13,2.0343288582818363e-05,3,2.7155810768070587e-05,4,0.0,0,0.0,0,6.797564809535282e-06,1,4.061967437993357e-05,6,1.3536683119524816e-05,2,6.777141161885318e-06,1,0.0,0,0.0,0,0.0,0,0.00014141223576936746,19,1.3415445103834447e-05,2,0.0,0,6.791549475543957e-06,1,0.0,0,0.0,0,0.00013347424471608154,20,0.0,0,6.754436045727007e-06,1,0.0,0,0.0,0,0.0,0
0.75,80.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6755690020295787e-05,7,0.0,0,6.576895429126536e-06,1,0.0,0,0.0,0,0.0,0,8.275137070870544e-05,13,1.9090982727018592e-05,3,2.5476759514852234e-05,4,0.0,0,0.0,0,6.375249648990699e-06,1,3.813486542540808e-05,6,1.270936468861105e-05,2,6.360877858307114e-06,1,0.0,0,0.0,0,0.0,0,0.00013293873024665588,19,1.2623893622390654e-05,2,0.0,0,6.37101785361449e-06,1,0.0,0,0.0,0,0.00012575828413274135,20,0.0,0,6.344888708544906e-06,1,0.0,0,0.0,0,0.0,0
0.75,85.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.402088860612353e-05,7,0.0,0,6.191078286269249e-06,1,0.0,0,0.0,0,0.0,0,7.794606235982553e-05,13,1.7983903176924384e-05,3,2.3993240095745747e-05,4,0.0,0,0.0,0,6.002338508084847e-06,1,3.59364793807128e-05,6,1.1977327395017068e-05,2,5.99278409781083e-06,1,0.0,0,0.0,0,0.0,0,0.00012542258442496885,19,1.1920409990693565e-05,2,0.0,0,5.99952563028947e-06,1,0.0,0,0.0,0,0.00011888338435839512,20,0.0,0,5.982146781326474e-06,1,0.0,0,0.0,0,0.0,0
0.75,90.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.15883318545747e-05,7,0.0,0,5.8480179815909415e-06,1,0.0,0,0.0,0,0.0,0,7.366816524963937e-05,13,1.6998172428878205e-05,3,2.267298324485878e-05,4,0.0,0,0.0,0,5.670641718378211e-06,1,3.3977701096424057e-05,6,1.1325007581640044e-05,2,5.6649569173111206e-06,1,0.0,0,0.0,0,0.0,0,0.00011871038233016131,19,1.1291092347005286e-05,2,0.0,0,5.668968966120757e-06,1,0.0,0,0.0,0,0.00011271947490455198,20,0.0,0,5.658623833436829e-06,1,0.0,0,0.0,0,0.0,0
0.75,95.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.9410532593484625e-05,7,0.0,0,5.540981504640485e-06,1,0.0,0,0.0,0,0.0,0,6.983538094102625e-05,13,1.611488132126232e-05,3,2.1490435053978854e-05,4,0.0,0,0.0,0,5.373684973826292e-06,1,3.222138670691235e-05,6,1.0740061700344363e-05,2,5.371132626586297e-06,1,0.0,0,0.0,0,0.0,0,0.00011267975738661371,19,1.0724813358259492e-05,2,0.0,0,5.37293381797269e-06,1,0.0,0,0.0,0,0.00010716193449173845,20,0.0,0,5.3682874868296235e-06,1,0.0,0,0.0,0,0.0,0
0.75,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.744947040582253e-05,7,0.0,0,5.264576846867469e-06,1,0.0,0,0.0,0,0.0,0,6.638166615562928e-05,13,1.5318846035914447e-05,3,2.042512804788593e-05,4,0.0,0,0.0,0,5.106282011971482e-06,1,3.063769207182889e-05,6,1.0212564023942964e-05,2,5.106282011971482e-06,1,0.0,0,0.0,0,0.0,0,0.00010723192225140113,19,1.0212564023942964e-05,2,0.0,0,5.106282011971482e-06,1,0.0,0,0.0,0,0.00010212564023942964,20,0.0,0,5.106282011971482e-06,1,0.0,0,0.0,0,0.0,0
1.0,0.1,0.00047295443028533225,29,7.657470324264439e-05,5,0.0001238599174893124,9,0.0,0,0.0,0,0.0,0,0.0010962923661051293,521,0.00027859743794834437,131,0.0002819684109159655,120,6.568347857041999e-05,8,0.0,0,6.786957070857051e-05,8,1.839664523592415e-05,555,2.546890839871164e-06,126,7.267288374036567e-06,99,2.5171258213221448e-05,24,2.9528733305081962e-06,9,2.868746002449407e-05,26,2.084070662668535e-08,72,6.080370622733837e-09,10,7.14754168581403e-09,6,5.690275911870371e-07,9,1.099365994820451e-08,1,1.1350986161555536e-06,9,1.0421950207916422e-09,67,8.984888687681105e-10,5,2.7878305719833743e-10,11,2.4445556834897474e-07,17,3.2022746615821777e-09,5,1.2450224627930594e-07,9,6.576307230574923e-20,8,0.0,0,3.2001240769342617e-18,3,1.2450752920129804e-12,6,2.2911906801971353e-16,2,2.0474999429637262e-13,7
1.0,0.2,0.0004475764796411092,29,7.487586391551224e-05,5,0.00012800467611839993,9,0.0,0,0.0,0,0.0,0,0.002588314833298333,521,0.0006475892088162052,131,0.000655977462026829,120,8.533363000067334e-05,8,0.0,0,8.877720627510078e-05,8,0.0003064700731896945,555,5.775086458559945e-05,126,8.914430325625927e-05,99,8.73256711899014e-05,24,2.3285705702482712e-05,9,9.411857825415049e-05,26,4.109952717671767e-06,72,9.001595149208648e-07,10,7.710497891685184e-07,6,1.0094682552262354e-05,9,6.036299974036151e-07,1,1.1888840272124208e-05,9,1.0074201662428661e-06,67,2.9451090700926264e-07,5,2.496876031267084e-07,11,5.522368028920954e-06,17,5.091734818042353e-07,5,3.527985738729008e-06,9,1.2438036185228318e-11,8,0.0,0,3.501395346140326e-11,3,1.2361157092485601e-08,6,2.9442154808542345e-10,2,1.170147779578203e-08,7
1.0,0.4,0.00031099375765060043,29,5.277190892953316e-05,5,9.369092170722083e-05,9,0.0,0,0.0,0,0.0,0,0.003557707744005402,521,0.0009011725376357992,131,0.0008634775053990008,120,7.2897531250227e-05,8,0.0,0,7.407061286908949e-05,8,0.0014094851982365548,555,0.00030907819026493874,126,0.00031885030785257066,99,0.00013993577260682733,24,4.853509323966205e-05,9,0.00015099690640580895,26,7.151734964965106e-05,72,1.2576801311192413e-05,10,8.376302712251439e-06,6,3.46827038955731e-05,9,3.1627880365127317e-06,1,3.546088122470985e-05,9,4.086940027103624e-05,67,5.579744652593305e-06,5,8.656126413481531e-06,11,4.021187277262217e-05,17,7.036851328438445e-06,5,2.0852407505070906e-05,9,1.6475502857556671e-07,8,0.0,0,9.417342030024816e-08,3,1.4049420044465746e-06,6,2.688813312591641e-07,2,2.2148567277647314e-06,7
1.0,0.6,0.0002317224864782267,29,3.9489979431789016e-05,5,7.1100017720754e-05,9,0.0,0,0.0,0,0.0,0,0.003513079310858973,521,0.000894420217682438,131,0.0008289148535931064,120,5.856545965834214e-05,8,0.0,0,5.886227760675378e-05,8,0.0022404191123960803,555,0.0005047434846069602,126,0.00044942854815586595,99,0.00014385495809193685,24,5.253776857559197e-05,9,0.00015557402694004436,26,0.0001881733562968698,72,2.9530545361996838e-05,10,1.8426889203747187e-05,6,4.510112775202046e-05,9,4.614116567601359e-06,1,4.525192398539578e-05,9,0.00016420635115695382,67,1.6112164209876417e-05,5,2.9606615319857913e-05,11,7.991630785897178e-05,17,1.6868690687253256e-05,5,3.6883485149379104e-05,9,3.735791061049369e-06,8,0.0,0,1.4651151689178766e-06,3,7.735885859972216e-06,6,2.2536254523518023e-06,2,1.1253578627598888e-05,7
1.0,0.8,0.00018378512193253626,29,3.138504065599215e-05,5,5.691979458408224e-05,9,0.0,0,0.0,0,0.0,0,0.003248617332159117,521,0.000828793230580684,131,0.0007529765469619697,120,4.828702576639625e-05,8,0.0,0,4.8244889962803363e-05,8,0.0026820336734643155,555,0.0006081356718280653,126,0.0005012483099424129,99,0.00013526104738211905,24,5.0301824340371556e-05,9,0.00014644225303081388,26,0.00029452928193433463,72,4.300128939951772e-05,10,2.615247607198155e-05,6,4.747533541872685e-05,9,5.119230906066039e-06,1,4.7474799427790716e-05,9,0.0003461017666489962,67,2.8381117585072296e-05,5,5.4633118930256136e-05,11,0.00010780411386681867,17,2.5217044683190463e-05,5,4.671750228012254e-05,9,1.713585067636536e-05,8,0.0,0,6.322142767028974e-06,3,1.8556879355783346e-05,6,6.027550292504269e-06,2,2.3928515062690607e-05,7
1.0,1.0,0.00015205816845937137,29,2.599829222768955e-05,5,4.736050985817663e-05,9,0.0,0,0.0,0,0.0,0,0.002960211250199345,521,0.0007559295260395376,131,0.0006779241814781861,120,4.090625767541006e-05,8,0.0,0,4.0719779759714386e-05,8,0.0028748858403730287,555,0.000652676785381985,126,0.0005128174742287025,99,0.00012431938769180665,24,4.66197703844275e-05,9,0.00013467933666612387,26,0.00037295816307542,72,5.1799744871586107e-05,10,3.107984692295166e-05,6,4.66197703844275e-05,9,5.17997448715861e-06,1,4.66197703844275e-05,9,0.0005490772956388127,67,4.143979589726888e-05,5,7.769961730737915e-05,11,0.00012431938769180665,17,3.107984692295166e-05,5,5.1799744871586107e-05,9,4.143979589726888e-05,8,0.0,0,1.553992346147583e-05,3,3.107984692295166e-05,6,1.035994897431722e-05,2,3.625982141011027e-05,7
1.0,2.0,4.818276895451094e-05,2,0.0,0,2.3491236465123923e-05,1,0.0,0,0.0,0,0.0,0,0.001863919794695696,83,0.0005234035453436359,23,0.00044576636888934073,20,2.2974117524713394e-05,1,2.7745342577650068e-05,1,0.0,0,0.002447845659719887,160,0.0005409011901452983,35,0.00043819668288464696,26,0.00010205208783568792,5,0.0,0,8.5460973376259e-05,4,0.000543395505865218,50,5.195219405146106e-05,5,0.00011827099896575169,9,3.6762240664174954e-05,2,0.0,0,1.7380478001185362e-05,1,0.0012043082648848773,165,0.0001349335613615632,15,5.9633576223321414e-05,5,7.731078723665796e-05,5,1.4244246960707682e-05,1,0.00011252254540403219,9,0.00020980768700355125,104,2.0113699208468484e-05,11,9.994827825481493e-06,3,1.8121102229853348e-05,3,0.0,0,1.244771906739933e-05,2
1.0,4.0,2.4980582192433448e-05,2,0.0,0,1.2107920692534008e-05,1,0.0,0,0.0,0,0.0,0,0.001081269110770685,83,0.00030412653399429225,23,0.00025472656866618417,20,1.22165896945272e-05,1,1.4725917906839457e-05,1,0.0,0,0.00168319038961386,160,0.0003694523432530803,35,0.0002839577840958904,26,5.878402594616206e-05,5,0.0,0,4.783810440247104e-05,4,0.0004612203218520549,50,4.502631855100775e-05,5,8.932489633690596e-05,9,2.2611641665203384e-05,2,0.0,0,1.1072267529568575e-05,1,0.0014591489255625484,165,0.00013599039002725995,15,5.840706023512042e-05,5,5.925282502940871e-05,5,1.0276098666508762e-05,1,8.787131731711045e-05,9,0.0004798462847739958,104,4.870825503319003e-05,11,1.7209716089995153e-05,3,2.2304502238527292e-05,3,0.0,0,1.506472228717025e-05,2
1.0,6.0,1.6856818723272442e-05,2,0.0,0,8.154103503810835e-06,1,0.0,0,0.0,0,0.0,0,0.0007580795102529477,83,0.00021335544155031287,23,0.00017769142563871503,20,8.313281226853835e-06,1,1.001456026550867e-05,1,0.0,0,0.0012509317763490678,160,0.0002740392230654302,35,0.00020672644071233754,26,4.109084813241241e-05,5,0.0,0,3.312315340584611e-05,4,0.00036856223213751924,50,3.642400776964534e-05,5,6.855517783137602e-05,9,1.6153445477740992e-05,2,0.0,0,8.002277554840492e-06,1,0.001334105800314837,165,0.00011703246223774981,15,4.92843615657198e-05,5,4.561850972236902e-05,5,7.741228824366626e-06,1,6.808181174621396e-05,9,0.0005579759940680157,104,5.785522475341171e-05,11,1.7802750447137866e-05,3,2.010661119707329e-05,3,0.0,0,1.348582485692816e-05,2
1.0,8.0,1.2719566803605537e-05,2,0.0,0,6.146621029647868e-06,1,0.0,0,0.0,0,0.0,0,0.0005831505199802924,83,0.00016417603066550806,23,0.00013634398343438154,20,6.29927551091757e-06,1,7.586012425979669e-06,1,0.0,0,0.0009910580157979339,160,0.00021690972178109482,35,0.00016207220582059126,26,3.155813282313524e-05,5,0.0,0,2.5318435317552446e-05,4,0.0003029149059438861,50,3.0151444335438916e-05,5,5.5203086146979774e-05,9,1.2541390230482067e-05,2,0.0,0,6.248978654796191e-06,1,0.0011771038995587136,165,0.00010027764640324697,15,4.1674540894728144e-05,5,3.677891632678375e-05,5,6.1717401507443945e-06,1,5.506368024519705e-05,9,0.0005582658790195408,104,5.8587508097966526e-05,11,1.673631642393665e-05,3,1.7540177143965767e-05,3,0.0,0,1.1720610233704554e-05,2
1.0,10.0,1.021279562391651e-05,2,0.0,0,4.932257967867372e-06,1,0.0,0,0.0,0,0.0,0,0.0004736915096921313,83,0.0001333860852708362,23,0.00011058399718351307,20,5.0705456257987536e-06,1,6.105141906369056e-06,1,0.0,0,0.0008194821134470809,160,0.00017926171231654896,35,0.00013316584343515066,26,2.5608816045221278e-05,5,0.0,0,2.0487052836177022e-05,4,0.0002560881604522128,50,2.5608816045221278e-05,5,4.60958688813983e-05,9,1.0243526418088511e-05,2,0.0,0,5.1217632090442554e-06,1,0.001039717931435984,165,8.706997455375234e-05,15,3.5852342463309794e-05,5,3.073057925426554e-05,5,5.1217632090442554e-06,1,4.60958688813983e-05,9,0.0005326633737406027,104,5.633939529948681e-05,11,1.536528962713277e-05,3,1.536528962713277e-05,3,0.0,0,1.0243526418088511e-05,2
1.0,15.0,0.0,0,0.0,0,3.269654914099286e-05,1,0.0,0,0.0,0,0.0,0,0.0003994676827383412,11,7.856689418212958e-05,2,0.0001972738916276324,6,0.0,0,0.0,0,0.0,0,0.0006199519651140621,20,9.712676887463309e-05,3,6.35823108848184e-05,2,0.0,0,0.0,0,0.0,0,0.00011689121889260671,4,0.0,0,6.065779353596898e-05,2,0.0,0,0.0,0,0.0,0,0.0009415676251771926,30,8.148100983564968e-05,3,0.0,0,0.0,0,3.085873342860626e-05,1,0.0,0,0.0004921638658239173,22,2.818085524704381e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,20.0,0.0,0,0.0,0,2.4551431634784883e-05,1,0.0,0,0.0,0,0.0,0,0.000302451397131116,11,5.9513007233276685e-05,2,0.0001490957161530225,6,0.0,0,0.0,0,0.0,0,0.00047810787400516243,20,7.395737046172421e-05,3,4.8675769561816965e-05,2,0.0,0,0.0,0,0.0,0,9.171000191129015e-05,4,0.0,0,4.707012914970058e-05,2,0.0,0,0.0,0,0.0,0,0.0007563251058387076,30,6.532224191389619e-05,3,0.0,0,0.0,0,2.383187131864936e-05,1,0.0,0,0.00041708531647023184,22,2.235267270557008e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,25.0,0.0,0,0.0,0,1.9655087139455544e-05,1,0.0,0,0.0,0,0.0,0,0.00024334076190166712,11,4.789521815169e-05,2,0.00011982735463766902,6,0.0,0,0.0,0,0.0,0,0.0003889512810435616,20,5.970675526716386e-05,3,3.9423249436177136e-05,2,0.0,0,0.0,0,0.0,0,7.538622106569543e-05,4,0.0,0,3.843857146047776e-05,2,0.0,0,0.0,0,0.0,0,0.0006307452089297257,30,5.4393876028362914e-05,3,0.0,0,0.0,0,1.9403469007831385e-05,1,0.0,0,0.000359287255228049,22,1.849302197742166e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,30.0,0.0,0,0.0,0,1.6386989553721664e-05,1,0.0,0,0.0,0,0.0,0,0.00020355440405751024,11,4.007184000428108e-05,2,0.00010016332267418263,6,0.0,0,0.0,0,0.0,0,0.0003277731223391196,20,5.005855133513837e-05,3,3.3123618465962425e-05,2,0.0,0,0.0,0,0.0,0,6.397123090713386e-05,4,0.0,0,3.2476020277136265e-05,2,0.0,0,0.0,0,0.0,0,0.0005404866214500151,30,4.655665089835315e-05,3,0.0,0,0.0,0,1.6360088028975222e-05,1,0.0,0,0.00031463271378406345,22,1.575985705400629e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,35.0,0.0,0,0.0,0,1.4050737328967148e-05,1,0.0,0,0.0,0,0.0,0,0.00017494858128141197,11,3.4445127524145994e-05,2,8.604285789998987e-05,6,0.0,0,0.0,0,0.0,0,0.00028320484718223,20,4.309382874826342e-05,3,2.8558712800604196e-05,2,0.0,0,0.0,0,0.0,0,5.554828133904259e-05,4,0.0,0,2.8112281107465364e-05,2,0.0,0,0.0,0,0.0,0,0.00047263620189052423,30,4.067584665323441e-05,3,0.0,0,0.0,0,1.4140761002960031e-05,1,0.0,0,0.00027945209301407514,22,1.3726263441027958e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,40.0,0.0,0,0.0,0,1.2297511587328857e-05,1,0.0,0,0.0,0,0.0,0,0.0001533914553976602,11,3.0203878923488483e-05,2,7.541150113535655e-05,6,0.0,0,0.0,0,0.0,0,0.00024929645176980546,20,3.782998572483234e-05,3,2.509906163147456e-05,2,0.0,0,0.0,0,0.0,0,4.9080365275476103e-05,4,0.0,0,2.4781074783015828e-05,2,0.0,0,0.0,0,0.0,0,0.0004198286721779015,30,3.610559993920791e-05,3,0.0,0,0.0,0,1.2451059726491605e-05,1,0.0,0,0.00025115248873610577,22,1.2155436766818733e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,45.0,0.0,0,0.0,0,1.0933276578077406e-05,1,0.0,0,0.0,0,0.0,0,0.00013656370680532003,11,2.6892510431481356e-05,2,6.71183045482661e-05,6,0.0,0,0.0,0,0.0,0,0.00022263454151079712,20,3.371187505608319e-05,3,2.2386754959980103e-05,2,0.0,0,0.0,0,0.0,0,4.3958954280329584e-05,4,0.0,0,2.215503805603477e-05,2,0.0,0,0.0,0,0.0,0,0.0003775862414547413,30,3.245410990811863e-05,3,0.0,0,0.0,0,1.112176158820267e-05,1,0.0,0,0.0002279527093752824,22,1.090612269152445e-05,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,50.0,0.0,0,0.0,0,9.841500274853181e-06,1,0.0,0,0.0,0,0.0,0,0.0001230629304671201,11,2.4235441736273344e-05,2,6.046836369299325e-05,6,0.0,0,0.0,0,0.0,0,0.0002011216655020656,20,3.0402197510093615e-05,3,2.0203313295195386e-05,2,0.0,0,0.0,0,0.0,0,3.9803861025104254e-05,4,0.0,0,2.003185295389645e-05,2,0.0,0,0.0,0,0.0,0,0.0003430391341588417,30,2.9470783724377568e-05,3,0.0,0,0.0,0,1.0048747227110475e-05,1,0.0,0,0.0002086162454749281,22,9.88905401700218e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,55.0,0.0,0,0.0,0,8.94797245773228e-06,1,0.0,0,0.0,0,0.0,0,0.00011199124989654904,11,2.205619025278807e-05,2,5.501731941297438e-05,6,0.0,0,0.0,0,0.0,0,0.0001833982495033754,20,2.7684202335269742e-05,3,1.840783584762319e-05,2,0.0,0,0.0,0,0.0,0,3.6365522846802916e-05,4,0.0,0,1.8279793928436095e-05,2,0.0,0,0.0,0,0.0,0,0.0003142666306765287,30,2.6988208588703293e-05,3,0.0,0,0.0,0,9.164456827419276e-06,1,0.0,0,0.00019226701388018957,22,9.0451238288352e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,60.0,0.0,0,0.0,0,8.203189981045828e-06,1,0.0,0,0.0,0,0.0,0,0.00010274725399192921,11,2.0236506797156386e-05,2,5.046776514794278e-05,6,0.0,0,0.0,0,0.0,0,0.00016854444326396104,20,2.5412258482166193e-05,3,1.690537605933489e-05,2,0.0,0,0.0,0,0.0,0,3.3473399244624295e-05,4,0.0,0,1.6809421882888953e-05,2,0.0,0,0.0,0,0.0,0,0.000289936387459887,30,2.4890405963915693e-05,3,0.0,0,0.0,0,8.423147678205072e-06,1,0.0,0,0.00017827066234923472,22,8.33367017855672e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,65.0,0.0,0,0.0,0,7.57286455586544e-06,1,0.0,0,0.0,0,0.0,0,9.491288042841912e-05,11,1.8694185425261084e-05,2,4.661316287506378e-05,6,0.0,0,0.0,0,0.0,0,0.0001559157220448235,20,2.3484901874894828e-05,3,1.5629629827871493e-05,2,0.0,0,0.0,0,0.0,0,3.100702707798123e-05,4,0.0,0,1.5557888974320013e-05,2,0.0,0,0.0,0,0.0,0,0.0002690954863275238,30,2.3094557288468698e-05,3,0.0,0,0.0,0,7.79274910467497e-06,1,0.0,0,0.00016615830996039745,22,7.725818974256343e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,70.0,0.0,0,0.0,0,7.032493923315288e-06,1,0.0,0,0.0,0,0.0,0,8.818856476943553e-05,11,1.737030453183804e-05,2,4.330557615273686e-05,6,0.0,0,0.0,0,0.0,0,0.00014504707691027495,20,2.182926700402732e-05,3,1.4532889799549598e-05,2,0.0,0,0.0,0,0.0,0,2.8878908729224285e-05,4,0.0,0,1.4479740208647487e-05,2,0.0,0,0.0,0,0.0,0,0.00025104486313089344,30,2.1539969547895956e-05,3,0.0,0,0.0,0,7.250110263714106e-06,1,0.0,0,0.00015557654777687013,22,7.200505319925214e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,75.0,0.0,0,0.0,0,6.564104314731507e-06,1,0.0,0,0.0,0,0.0,0,8.235397687080517e-05,11,1.6221525548390525e-05,2,4.043628215050394e-05,6,0.0,0,0.0,0,0.0,0,0.00013559463015347546,20,2.039168370623943e-05,3,1.3579955769347724e-05,2,0.0,0,0.0,0,0.0,0,2.702396898816967e-05,4,0.0,0,1.3541292599536867e-05,2,0.0,0,0.0,0,0.0,0,0.00023526021000547326,30,2.018116336533244e-05,3,0.0,0,0.0,0,6.778102859667393e-06,1,0.0,0,0.0001462544343113125,22,6.742005368222751e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,80.0,0.0,0,0.0,0,6.154212050983504e-06,1,0.0,0,0.0,0,0.0,0,7.724350155394088e-05,11,1.5215266980816807e-05,2,3.792357660001294e-05,6,0.0,0,0.0,0,0.0,0,0.00012729856615107622,20,1.913173629917507e-05,3,1.2744285858572184e-05,2,0.0,0,0.0,0,0.0,0,2.5392811993394754e-05,4,0.0,0,1.271705089926496e-05,2,0.0,0,0.0,0,0.0,0,0.0002213406447354914,30,1.8983398760790275e-05,3,0.0,0,0.0,0,6.363783292052956e-06,1,0.0,0,0.00013798099021692314,22,6.338348391718275e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,85.0,0.0,0,0.0,0,5.792501386052877e-06,1,0.0,0,0.0,0,0.0,0,7.27302215555324e-05,11,1.4326554763385403e-05,2,3.57048749923878e-05,6,0.0,0,0.0,0,0.0,0,0.00011995894364224765,20,1.8018415978251362e-05,3,1.2005493622157719e-05,2,0.0,0,0.0,0,0.0,0,2.3947262840323023e-05,4,0.0,0,1.1987370508946522e-05,2,0.0,0,0.0,0,0.0,0,0.00020897441880758048,30,1.7919682164516297e-05,3,0.0,0,0.0,0,5.997186926931023e-06,1,0.0,0,0.00013058952991093067,22,5.980256741389743e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
1.0,90.0,0.0,0,0.0,0,5.470949774684756e-06,1,0.0,0,0.0,0,0.0,0,6.871522323881827e-05,11,1.3535928996794097e-05,2,3.3731427609961714e-05,6,0.0,0,0.0,0,0.0,0,0.00011341941046775463,20,1.702753867991373e-05,3,1.1347654664371614e-05,2,0.0,0,0.0,0,0.0,0,2.2657363622329146e-05,4,0.0,0,1.133686284451049e-05,2,0.0,0,0.0,0,0.0,0,0.00019791550993886946,30,1.6968729235452508e-05,3,0.0,0,0.0,0,5.6705185885004155e-06,1,0.0,0,0.00012394677710015635,22,5.660433869353194e-06,1,0.0,0,0.0,0,0.0,0,0.0,0
