mass,ctau = 1,ctau = 10,ctau = 100,what
0.65,0.0011087951620367155,0.0033974374272411315,0.03577809593714466,BRbrULupup
0.65,0.0001096610599816532,0.00032288855405340105,0.0033097784550253,BRbrULdowndown
0.65,0.0009849187794648481,0.003086733346925595,0.034255191740047125,BRbrULobs
0.65,-0.0110338,-0.011009399999999999,-0.0105687,Significance
0.65,0.0,0.0,0.0,posSignificance
0.655,15.893385982230996,51.13497188726629,534.9887689660229,xsecBRbrUL
0.655,15.009339014798579,10.3750238733304,11.840316729411732,nevtUL
0.655,29.645775196931357,20.87022176835961,23.833552678576016,nevtULup
0.655,8.110636610481219,5.2475989475146045,5.920158364705866,nevtULdown
0.655,45.40091987706155,31.44553567785469,35.914171039027465,nevtULupup
0.655,4.474833991989639,2.9242345280043214,3.2331492176253445,nevtULdowndown
0.655,53.97768502837503,36.27252554942347,43.99704408309083,nevtULobs
0.655,0.00032695241957492893,0.0010519283179889676,0.01100557632303223,BRbrUL
0.655,0.0006457817976697355,0.0021160411338696987,0.022153291085660824,BRbrULup
0.655,0.00017667615219266346,0.0005320564079403658,0.005502788161516115,BRbrULdown
0.655,0.000988980300204909,0.0031882769483449398,0.03338222781377305,BRbrULupup
0.655,9.747649776146952e-05,0.00029648944869959315,0.0030052127228944107,BRbrULdowndown
0.655,0.0011758102542477255,0.003677687613664132,0.040895259621009074,BRbrULobs
0.655,-0.0109402,-0.0103461,-0.0103031,Significance
0.655,0.0,0.0,0.0,posSignificance
0.66,16.88055281342547,53.50416350924026,554.732735861155,xsecBRbrUL
0.66,15.77801767134093,10.741215112953565,12.178462384045265,nevtUL
0.66,30.633344250790586,21.621154406332728,24.48694393945044,nevtULup
0.66,8.4887580453998,5.4895139968415805,6.154240777702588,nevtULdown
0.66,47.703129450779315,32.580364659955094,36.90377480432221,nevtULupup
0.66,4.705724568645541,3.1113851895455893,3.423838179144398,nevtULdowndown
0.66,62.46618692103983,39.00131243965427,47.97707423180822,nevtULobs
0.66,0.0003472600232752351,0.001100666386397239,0.011411741362727858,BRbrUL
0.66,0.0006742124428501642,0.002215548021327284,0.022945316263136083,BRbrULup
0.66,0.00018682995404281655,0.0005625176919410243,0.005766787450204113,BRbrULdown
0.66,0.0010499031113058279,0.0033385526554189308,0.034580419111611284,BRbrULupup
0.66,0.00010356877887156137,0.00031882771709292713,0.0032082831589163733,BRbrULdowndown
0.66,0.0013748247705107262,0.003996515587508794,0.04495657540405601,BRbrULobs
0.66,-0.0105653,-0.0101598,0.0,Significance
0.66,0.0,0.0,0.0,posSignificance
0.665,16.880552813425474,52.51700510054994,539.9291984833445,xsecBRbrUL
0.665,16.332615752121793,10.899176491880262,12.279677340313564,nevtUL
0.665,31.710107776049327,21.94176320075895,24.71649863196569,nevtULup
0.665,8.787138299387165,5.572511289081636,6.218410645826063,nevtULdown
0.665,49.3798967476431,33.066298605065306,37.24311646723986,nevtULupup
0.665,4.871131013790712,3.1550247739653394,3.4571669294484257,nevtULdowndown
0.665,59.981770130599344,40.85142467069407,49.02891281763222,nevtULobs
0.665,0.0003472600232752352,0.001080358955961341,0.011107208875481006,BRbrUL
0.665,0.0006742124428501643,0.0021749331613432252,0.02235655753547457,BRbrULup
0.665,0.00018682995404281655,0.0005523639774839939,0.0056246743299967795,BRbrULdown
0.665,0.0010499031113058279,0.003277630366393993,0.0336871289294753,BRbrULupup
0.665,0.00010356877887156137,0.00031273548725196715,0.0031270752592761878,BRbrULdowndown
0.665,0.001275317512379226,0.004049315334937808,0.04434761276791685,BRbrULobs
0.665,1.31455e-05,1.52588e-05,1.52588e-05,Significance
0.665,0.0,0.0,0.0,posSignificance
0.67,17.867719644619946,53.5041697524056,544.8669621132221,xsecBRbrUL
